categories,subcategories,bedrooms,bathrooms,building_size,land_size,num_floors,furnished,geo_point,page_url,parent_url,ac_unit,balcony,yard,security,pool,price
house,"[""house"",""single-family-house""]",7,5,400.0,604.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-2-lantai-hook-di-jl-puri-pesanggrahan-bukit-170986954458.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,yes,yes,yes,,6500000000
house,"[""house"",""single-family-house""]",2,1,40.0,61.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-baru-siap-huni-raden-saleh-sukmajaya-dekat-g-167299438887.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,,yes,yes,,610000000
house,"[""house"",""single-family-house""]",2,2,50.0,70.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/dijual-rumah-minimalis-area-pasir-putih-depok-15-m-169899870010.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,,,,670000000
house,"[""house"",""townhouse""]",3,2,60.0,60.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-murah-minimalis-2-lantai-scandinavia-170212548344.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,,690000000
house,"[""house"",""single-family-house""]",2,1,48.0,60.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-di-cluster-permata-1-pasir-putih-dekat-termi-170660711391.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,500000000
house,"[""house"",""single-family-house""]",3,3,90.0,220.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/di-jual-cepat-rumah-rivaria-sawangan-luas-tanah-22-170123582557.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,,,1100000000
house,"[""house"",""townhouse""]",3,2,62.0,66.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-mewah-gaya-eropa-harga-termurah-dekat-tol-lr-170717198619.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,858500000
house,"[""house"",""single-family-house""]",3,3,107.0,92.0,,,"[106.88288,-6.3632]",https://www.lamudi.co.id/town-house-modern-belakang-plaza-cibubur-170936874649.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,,yes,,1537000000
house,"[""house"",""townhouse""]",3,2,57.0,51.0,,,"[106.78413298506,-6.4571245977956]",https://www.lamudi.co.id/hunian-2-lantai-di-perbatasan-depok-citayam-dekat-170841097815.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,yes,yes,yes,,530000000
house,"[""house"",""single-family-house""]",2,1,27.0,30.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-di-depok-dekat-stasiun-dan-tol-desari-168690061738.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,150000000
house,"[""house"",""townhouse""]",3,2,60.0,50.0,2.0,,"[106.78392,-6.40331]",https://www.lamudi.co.id/dijual-cepat-rumah-2-lantai-siap-huni-dekat-stasiu-170454798555.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,yes,,345700000
house,"[""house"",""single-family-house""]",2,1,72.0,110.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/perum-bukit-petro-sawangan-10-menit-ke-tol-sawanga-169727158675.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,1110000000
house,"[""house"",""single-family-house""]",7,4,550.0,1135.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/cinere-luas-1-135-rumah-nuansa-villa-siap-huni-dan-169105286879.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,,,7500000000
house,"[""house"",""single-family-house""]",2,2,144.0,72.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-dijual-siap-huni-dekat-stasiun-di-gdc-cilodo-169147297359.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,950000000
house,"[""house"",""single-family-house""]",3,2,100.0,88.0,2.0,,"[106.81139,-6.38417]",https://www.lamudi.co.id/rumah-murah-siap-huni-1-150-m-di-beji-tanah-baru-d-169166557818.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,yes,yes,yes,,1200000000
house,"[""house"",""single-family-house""]",2,1,45.0,72.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-murah-400-jutaan-kpr-syariah-tanpa-bank-sura-169144938480.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,465000000
house,"[""house"",""single-family-house""]",4,3,160.0,132.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-cantik-dan-rapi-siap-huni-di-cinere-169209851457.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,2450000000
house,"[""house"",""single-family-house""]",3,2,70.0,114.0,,,"[1,1]",https://www.lamudi.co.id/rumah-hook-sawangan-169873990085.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,1100000000
house,"[""house"",""single-family-house""]",2,1,36.0,50.0,,,"[106.78444997789,-6.4286099565884]",https://www.lamudi.co.id/promo-bulan-ini-free-canopi-dan-ac-170843667696.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,295000000
house,"[null,""house""]",3,2,54.0,65.0,,,null,https://www.lamudi.co.id/bismillah-rumah-mewah-termurah-di-cimanggis-depok.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,,yes,665000000
house,"[""house"",""single-family-house""]",4,2,120.0,141.0,,,null,https://www.lamudi.co.id/dijual-rumah-siap-huni-di-permata-puri-2-mekarsari-168533256135.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,,,2000000000
house,"[""house"",""single-family-house""]",2,1,30.0,75.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/hanya-2-jt-bisa-punya-rumah-dekat-ke-stasiun-keret-170660678415.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,353800000
house,"[""house"",""single-family-house""]",2,2,70.0,102.0,,11,"[106.78889,-6.43778]",https://www.lamudi.co.id/dijual-rumah-bonus-perabotan-dekat-stasiun-depok-l-170925496244.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,,,,560000000
house,"[""house"",""single-family-house""]",3,2,60.0,73.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/rumah-dijual-2-lantai-di-pamulang-elok-pondok-peti-17017703357.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,,,650000000
house,"[""house"",""single-family-house""]",3,3,110.0,83.0,,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-american-clasic-free-biaya-kpr-dekat-stasiun-170260797573.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,yes,yes,yes,,1350000000
house,"[""house"",""single-family-house""]",2,2,36.0,84.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/cluster-pondok-rajek-cicilan-3-jutaan-169627177460.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,yes,,,450000000
house,"[""house"",""boarding-house""]",10,9,600.0,300.0,,Yes,"[106.81139,-6.38417]",https://www.lamudi.co.id/dijual-cepat-kosan-30-pintu-full-ac-di-kukusan-pin-169332672521.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,yes,yes,yes,yes,,6000000000
house,"[""house"",""single-family-house""]",2,1,40.0,60.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/jual-rumah-kampung-siap-huni-169627044514.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,,,270000000
house,"[""house"",""single-family-house""]",3,3,88.0,71.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/oz-cinere-premium-house-170178825555.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1700000000
house,"[""house"",""single-family-house""]",3,2,68.0,73.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-brand-new-dekat-graha-cinere-harga-terjangka-169882384383.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,1050000000
house,"[""house"",""townhouse""]",4,3,150.0,93.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-dua-lantai-surat-sertifikat-dekat-stasiun-de-170871327425.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,yes,yes,yes,yes,,1100000000
house,"[""house"",""single-family-house""]",3,1,48.0,60.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-konsep-mezzanine-termurah-di-tajur-halang-17004386899.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,yes,yes,yes,,350000000
house,"[""house"",""single-family-house""]",2,1,45.0,93.0,1.0,,"[106.78889,-6.43778]",https://www.lamudi.co.id/jual-rumah-strategis-15-menit-ke-depok-townsquare-170685017532.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,730000000
house,"[""house"",""single-family-house""]",3,2,73.0,60.0,2.0,,"[106.82190439148,-6.4360701210556]",https://www.lamudi.co.id/rumah-2-lantai-eksclusive-nempel-jalan-provinsi-di-170179843883.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,683000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/dp-0-angsuran-2-1-jt-flat-2-tahun-cukup-booking-fe-168949706366.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,365000000
house,"[""house"",""single-family-house""]",3,3,200.0,240.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-strategis-di-cinere-estate-dekat-pasar-gandu-170253542830.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,yes,,3500000000
house,"[""house"",""single-family-house""]",5,3,400.0,382.0,0.0,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-dijual-murah-lokasi-gdc-depok-cluster-anggre-169625972549.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,2500000000
house,"[""house"",""single-family-house""]",2,1,36.0,71.0,,123,"[106.81139,-6.38417]",https://www.lamudi.co.id/rumah-dijual-cepat-di-grand-depok-residence-dekat-169502008173.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,yes,yes,,819000000
house,"[""house"",""single-family-house""]",8,3,130.0,75.0,,,"[106.8335113678,-6.374709923739]",https://www.lamudi.co.id/jual-cepat-super-murah-rumah-di-jl-mawar-margonda-171048945345.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,,,,1299000000
house,"[""house"",""single-family-house""]",6,6,450.0,396.0,,,"[106.7837,-6.33]",https://www.lamudi.co.id/rumah-mewah-di-bukit-cinere-indah-kota-depok-169810503537.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,yes,,yes,yes,yes,5500000000
house,"[""house"",""single-family-house""]",3,2,66.0,55.0,2.0,,"[106.75589,-6.42974]",https://www.lamudi.co.id/rumah-dijual-di-depok-600-juta-2-lantai-dekat-tol-170451357815.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,yes,yes,yes,,685000000
house,"[""house"",""single-family-house""]",3,2,130.0,160.0,,,"[106.81139,-6.38417]",https://www.lamudi.co.id/dijual-rumah-di-beji-dekat-tol-dan-pinggi-jalan-de-170969771370.html,https://www.lamudi.co.id/west-java/depok/beji-3/house/buy/,,,,yes,,1700000000
house,"[""house"",""single-family-house""]",2,1,37.0,37.0,,,"[106.79621,-6.42375]",https://www.lamudi.co.id/rumah-cantik-cipayung-harga-ekonomis-dijual-171050441525.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,,190000000
house,"[""house"",""single-family-house""]",2,2,72.0,60.0,2.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-2-lantai-siap-huni-bebas-banjir-harga-nego-d-170495579183.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,yes,yes,,1020000000
house,"[""house"",""single-family-house""]",2,1,34.0,50.0,,,"[106.7866,-6.4472]",https://www.lamudi.co.id/hunian-cantik-di-citayam-harga-100-jtan-akses-deka-17026282456.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,,,180000000
house,"[""house"",""single-family-house""]",2,1,30.0,40.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/rumah-mewah-harga-kebangetan-murah-170529543613.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,yes,,yes,yes,,240000000
house,"[""house"",""single-family-house""]",3,3,150.0,225.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/dijualcepat-rumah-dekat-tol-cijago-dan-margonda-di-170573599344.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,yes,,1700000000
house,"[""house"",""single-family-house""]",5,4,300.0,365.0,,123,"[106.808195,-6.394443]",https://www.lamudi.co.id/dijual-cepat-bu-rumah-siap-huni-tanah-luas-di-panc-16950812698.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,yes,yes,yes,yes,,1800000000
house,"[""house"",""single-family-house""]",3,2,60.0,64.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-2-lantai-depok-sukmajaya-depok-dekat-samsat-17098550223.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,920000000
house,"[""house"",""single-family-house""]",4,3,122.0,85.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-dijual-mahkota-cimanggis-siap-huni-full-furn-170990675529.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,yes,,1600000000
house,"[""house"",""single-family-house""]",4,3,103.0,85.0,,,"[106.8843,-6.3839]",https://www.lamudi.co.id/rumah-dengan-bangunan-2-5-lantai-ada-rooftopnya-se-170235915642.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,yes,yes,yes,,1700000000
house,"[""house"",""single-family-house""]",3,2,90.0,81.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/di-jual-rumah-besar-siap-huni-lokasi-strategis-dek-166358513050.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,,,885000000
house,"[""house"",""single-family-house""]",2,1,37.0,37.0,,,"[106.79621,-6.42375]",https://www.lamudi.co.id/jual-rumah-siap-huni-cash-nego-cipayung-170952613745.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,yes,yes,,190000000
house,"[""house"",""single-family-house""]",3,2,55.0,50.0,,,"[106.84333,-6.42694]",https://www.lamudi.co.id/jual-rumah-esklusive-di-depok-promo-2-lantai-500-j-170373123843.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,yes,,yes,yes,,580000000
house,"[""house"",""single-family-house""]",2,1,45.0,90.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-bebas-banjir-dekat-cimanggis-depok-dekat-tol-170626646799.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,750000000
house,"[""house"",""single-family-house""]",2,1,72.0,84.0,2.0,,"[106.84333,-6.42694]",https://www.lamudi.co.id/rumah-bebas-banjir-harga-nego-di-permata-cimanggis-169512264855.html,https://www.lamudi.co.id/west-java/depok/cilodong/house/buy/,,,,,,750000000
house,"[""house"",""single-family-house""]",2,1,45.0,55.0,,,"[106.78889,-6.43778]",https://www.lamudi.co.id/di-jual-rumah-ready-di-cipyung-depok-kota-170512606522.html,https://www.lamudi.co.id/west-java/depok/cipayung-2/house/buy/,,,,,,270000000
house,"[""house"",""single-family-house""]",3,2,70.0,150.0,,,"[1,1]",https://www.lamudi.co.id/rumah-baru-di-cluster-bukit-petro-sawangan-depok-169873974316.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,,,yes,yes,,1050000000
house,"[""house"",""single-family-house""]",2,2,45.0,90.0,,,"[106.83416,-6.41913]",https://www.lamudi.co.id/rumah-dijual-di-depok-margo-residence-dekat-stasiu-170339885165.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,899000000
house,"[""house"",""single-family-house""]",2,1,54.0,90.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-cantik-di-depok-siap-huni-cuma-10-menit-ke-t-170495576252.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,,yes,,910000000
house,"[""house"",""single-family-house""]",3,4,120.0,194.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/jual-rumah-murah-hoek-di-grand-depok-city-shm-free-17072790757.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,yes,yes,yes,,2410000000
house,"[""house"",""single-family-house""]",2,1,40.0,50.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/perumahan-ready-mewah-paling-murah-170780930061.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,yes,,yes,yes,,250000000
house,"[""house"",""townhouse""]",3,3,170.0,120.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/dijual-rumah-baru-di-dalam-komplek-mega-cinere-169658914747.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,yes,yes,yes,,2900000000
house,"[""house"",""single-family-house""]",4,3,113.0,280.0,,,"[106.7837,-6.3314]",https://www.lamudi.co.id/rumah-dijual-di-villa-cinere-mas-depok-170424457677.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,4000000000
house,"[""house"",""single-family-house""]",4,3,300.0,244.0,0.0,,"[106.7837,-6.3314]",https://www.lamudi.co.id/di-jual-rumah-bagus-di-komplek-cinere-16971084033.html,https://www.lamudi.co.id/west-java/depok/cinere/house/buy/,,,,,,4700000000
house,"[""house"",""single-family-house""]",3,2,82.0,72.0,2.0,123,"[106.78228675272,-6.4020201596056]",https://www.lamudi.co.id/premier-promenade-tipe-violet-170183441357.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,,yes,yes,yes,1625000000
house,"[""house"",""single-family-house""]",14,7,300.0,400.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/dijual-kontrakan-murah-di-tajur-halang-7-pintu-ful-170829922914.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,650000000
house,"[""house"",""townhouse""]",2,1,40.0,64.0,,,"[106.8118296,-6.4452406]",https://www.lamudi.co.id/rumah-cluster-400-jutaan-dp-15-juta-all-in-5-menit-169625508752.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,,yes,,477787500
house,"[""house"",""single-family-house""]",7,4,500.0,415.0,,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-bagus-murah-di-komplek-sukmajaya-depok-17067609910.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,,,,2150000000
house,"[""house"",""single-family-house""]",2,1,45.0,72.0,,,"[106.7866,-6.4472]",https://www.lamudi.co.id/rumah-citayam-dijual-strategis-dan-nyaman-170883444433.html,https://www.lamudi.co.id/west-java/depok/citayam/house/buy/,,,yes,yes,,360000000
house,"[""house"",""single-family-house""]",4,3,90.0,86.0,2.0,,"[106.843995,-6.396921]",https://www.lamudi.co.id/rumah-cluster-2-lt-siap-huni-1-3-m-di-sukmajaya-depok-1.html,https://www.lamudi.co.id/west-java/depok/sukmajaya/house/buy/,,,yes,yes,,1300000000
house,"[""house"",""single-family-house""]",2,1,90.0,110.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-kavling-siap-huni-cimanggis-depok-169193187661.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,,,,555000000
house,"[""house"",""single-family-house""]",3,3,167.0,153.0,,,"[106.8747764,-6.367494]",https://www.lamudi.co.id/rumah-minimalis-5-menit-ke-trans-studio-mall-cibub-170599354440.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,,,yes,yes,,2600000000
house,"[""house"",""single-family-house""]",3,2,150.0,120.0,2.0,,"[106.89611,-6.37441]",https://www.lamudi.co.id/rumah-bagus-siap-huni-griya-cinere-15-menit-tol-ci-168900726558.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,yes,yes,yes,,2160000000
house,"[""house"",""single-family-house""]",2,1,36.0,65.0,,,"[106.77444,-6.40278]",https://www.lamudi.co.id/cluster-strategis-di-sawangan-depok-169693739611.html,https://www.lamudi.co.id/west-java/depok/sawangan-1/house/buy/,yes,,yes,yes,,400000000
house,"[null,""house""]",3,2,60.0,72.0,,,null,https://www.lamudi.co.id/woow-eropa-classic-dekat-pintu-tol-cibubur-43.html,https://www.lamudi.co.id/west-java/depok/cimanggis/house/buy/,yes,,yes,,yes,700000000
house,"[""house"",""single-family-house""]",3,2,62.0,97.0,,,"[106.7761,-6.3606]",https://www.lamudi.co.id/rumah-siap-huni-limo-depok-dekat-tol-limo-masjid-k-170563090213.html,https://www.lamudi.co.id/west-java/depok/limo/house/buy/,,,,,,950000000
house,"[""house"",""single-family-house""]",3,4,120.0,194.0,2.0,,"[106.808195,-6.394443]",https://www.lamudi.co.id/rumah-siap-huni-di-grand-depok-city-harga-nego-bis-169934750065.html,https://www.lamudi.co.id/west-java/depok/pancoran-mas/house/buy/,,yes,yes,yes,,2410000000
